id_localidad,localidad,padre,id_municipio,localidad_activo
3932,Emma Fimbres (Campo de Luis Arturo),,18,1
3933,Empaque de Gustavo Luders,,18,1
3934,Empaque Flores Parra,,18,1
3935,Empaque María Luisa Farms,,18,1
3936,Engorda Carlos Ronquillo,,18,1
3937,Engorda Charolais,,18,1
3938,Engorda de Alvaro Demoss,,18,1
3939,Engorda Ganadera Seyma,,18,1
3940,Engorda Nueva (Mario),,18,1
3941,Engorda San José,,18,1
3942,Enrique Encinas,,18,1
3943,Enrique Félix,,18,1
3944,Enrique Fuentes,,18,1
3945,Enrique Guerra,,18,1
3946,Enrique Montaño,,18,1
3947,Enrique Orozco,,18,1
3948,Enrique Quijada Galindo,,18,1
3949,Enrique Ronquillo (El Paraíso),,18,1
3950,Enrique Valenzuela Paredes,,18,1
3951,Erasmo Suárez Higuera (Tozalcahui),,18,1
3952,Ernesto Antillón,,18,1
3953,Ernesto Gallegos,,18,1
3954,Ernesto Vázquez,,18,1
3955,Ernesto Weihs Álvarez (Bahía),,18,1
3956,Escobedo Número Dos [Establo],,18,1
3957,Escuelita Tomás Oroz,,18,1
3958,Espanos Agropecuaria (Bloque 1605),,18,1
3959,Esperancita,,18,1
3960,Esperancita (Carlos Ariel Osorio Palomares),,18,1
3961,Esperancita Diez,,18,1
3962,Esperancita Trece,,18,1
3963,Esperanza,,18,1
3964,Establo Cuatro Vientos,,18,1
3965,Establo el Mesías,,18,1
3966,Establo el Trébol,,18,1
3967,Establo López,,18,1
3968,Establo los Compadres,,18,1
3969,Establo Martha Lucía,,18,1
3970,Establo Oroz,,18,1
3971,Establo San Ramón,,18,1
3972,Establo Santa Elena,,18,1
3973,Establo Valenzuela Moocale,,18,1
3974,Establo y Club Recreativo Itson,,18,1
3975,Estación Corral,,18,1
3976,Estación Luis,,18,1
3977,Estanque del ITSON (Campo ITSON),,18,1
3978,Esteban Gonzales (El Suspiro),,18,1
3979,Estercita,,18,1
3980,Esther Rafaela Álvarez,,18,1
3981,Eugenia Jatoméa,,18,1
3982,Eulalia Suárez Higuera,,18,1
3983,Eusebio Zamorano Acosta,,18,1
3984,Everardo Castillo (Tozalcahui),,18,1
3985,Familia Castro Contreras,,18,1
3986,Familia Cordero,,18,1
3987,Familia López Flores (Bloque 1912),,18,1
3988,Familia Mares,,18,1
3989,Familia Martínez Carrizosa,,18,1
3990,Familia Ontiveros,,18,1
3991,Familia Rosas (Campo Rosas),,18,1
3992,Familia Terán,,18,1
3993,Familia Urbalejo,,18,1
3994,Familia Valenzuela M. (Bloque 606),,18,1
3995,Familia Vega Encinas,,18,1
3996,Fausto,,18,1
3997,Fausto García,,18,1
3998,Federico Barra,,18,1
3999,Felipe Campoy,,18,1
4000,Felipe Islas,,18,1
4001,Felipe Juzacamea (El Realito),,18,1
4002,Felipe López (Ejido Tozalcahui),,18,1
4003,Felipe Meraz,,18,1
4004,Felipe Neri,,18,1
4005,Felipe Neri (Bloque Seiscientos Catorce),,18,1
4006,Felipe Zamora,,18,1
4007,Félix Pacheco,,18,1
4008,Fermín Moroyoqui (Bloque 1108),,18,1
4009,Fernando Domínguez,,18,1
4010,Fernando Félix Rivera,,18,1
4011,Fernando Rojo,,18,1
4012,Fernando Solorzano,,18,1
4013,Fernando Soto [Huerta],,18,1
4014,Fernando Valenzuela,,18,1
4015,Fernando Vega,,18,1
4016,Ferrer Mesa,,18,1
4017,Ferretería Campestre (Onésimo González Aguilar),,18,1
4018,Fierros,,18,1
4019,Flaviano Santa Cruz (Bloque 1307),,18,1
4020,Flavio Alfredo López López,,18,1
4021,Flavio Santa Cruz Chico (Bloque 1608),,18,1
4022,Florencio Vega Valenzuela,,18,1
4023,Florentina Amarillas Rochin,,18,1
4024,Flores Valenzuela (Charco Hondo),,18,1
4025,Fortino Cázares,,18,1
4026,Fraccionamiento Los Arcos,,18,1
4027,Fraccionamiento Nuevo,,18,1
4028,Fraccionamiento Nuevo El Campanario,,18,1
4029,Francisca Balladares,,18,1
4030,Francisco Araiza Celaya (Bloque 1620),,18,1
4031,Francisco Castro Ochoa,,18,1
4032,Francisco Contreras Valenzuela,,18,1
4033,Francisco Figueroa,,18,1
4034,Francisco Gutiérrez (El Álamo),,18,1
4035,Francisco I. Madero (Campo 30),,18,1
4036,Francisco I. Madero (Colonia Allende),,18,1
4037,Francisco Ibarra,,18,1
4038,Francisco Ibarra Aragón (Bloque 101),,18,1
4039,Francisco J. Mujica (Bloque 1412),,18,1
4040,Francisco Javier Aragón López,,18,1
4041,Francisco Javier Ivis (Bloque 1314),,18,1
4042,Francisco Matus,,18,1
4043,Francisco Pacheco Valenzuela,,18,1
4044,Francisco Parra,,18,1
4045,Francisco Rodríguez,,18,1
4046,Francisco Soto,,18,1
4047,Francisco Vega,,18,1
4048,Francisco Villa,,18,1
4049,Francisco Wilis (La Finca),,18,1
4050,Francisco Zubía Amaya,,18,1
4051,Frente a PEMEX,,18,1
4052,Frente Paseo Chiculi,,18,1
4053,Fructuoso Méndez (Bloque 1916),,18,1
4054,Gabina Viuda de Rivera,,18,1
4055,Gabriel Perla,,18,1
4056,Gabriel Quintana Reyes,,18,1
4057,Gallegos,,18,1
4058,Gallo Zamora,,18,1
4059,Ganadera Gume,,18,1
4060,Ganja la Choya Cinco,,18,1
4061,Garar [Agropecuaria],,18,1
4062,Gasolinera Javito,,18,1
4063,Gerardo Borbón (La Dieciséis y Medio),,18,1
4064,Gerardo Cuén Contreras (La Virgen),,18,1
4065,Gerardo Reyes,,18,1
4066,Gerardo Zazueta Juzaino [Rancho],,18,1
4067,Geras,,18,1
4068,Germán Haros,,18,1
4069,Germán Ramón Borbón,,18,1
4070,Germán Soto (Bloque 1006),,18,1
4071,Gilberto Mata Garibay,,18,1
4072,Gilberto Melgoza,,18,1
4073,Gilberto Tapia (Bloque Quinientos Catorce),,18,1
4074,Gildardo Valenzuela Sierra,,18,1
4075,Gildardo Vega,,18,1
4076,Gonzalo Encinas Terrazas,,18,1
4077,Gonzalo Flores Medina,,18,1
4078,Graciela Enríquez Carrizosa,,18,1
4079,Graf [Empaque],,18,1
4080,Granja CAVA,,18,1
4081,Granja de Avestruces (Cowar Kiwis),,18,1
4082,Granja de Renato,,18,1
4083,Granja Esperancita,,18,1
4084,Granja Ojai,,18,1
4085,Granja Santa Martha (Bloque 1001),,18,1
4086,Granja Sofía,,18,1
4087,Guadalupe,,18,1
4088,Guadalupe Barraza,,18,1
4089,Guadalupe Estrada Orozco,,18,1
4090,Guadalupe García Corral (El Sereno),,18,1
4091,Guadalupe Ibarra Sonqui,,18,1
4092,Guadalupe Leyva,,18,1
4093,Guadalupe Mendoza,,18,1
4094,Guadalupe Meza (La Engorda),,18,1
4095,Guadalupe Morales,,18,1
4096,Guadalupe Moreno Murrieta (Sivacobi),,18,1
4097,Guadalupe Navarro,,18,1
4098,Guadalupe Serrano,,18,1
4099,Guadalupe Valenzuela Valdez,,18,1
4100,Guadalupe Victoria,,18,1
4101,Guayacán,,18,1
4102,Guillermo Faiters,,18,1
4103,Guillermo Prieto (La Bomba de enmedio),,18,1
4104,Gustavo Fahl,,18,1
4105,Gustavo Luders,,18,1
4106,Gustavo Luders Becerril,,18,1
4107,Gustavo Valenzuela Obregón (La Catorce),,18,1
4108,Hacienda el Nainari,,18,1
4109,Hangar de Aviones,,18,1
4110,Héctor Aguilar (Bloque 1603),,18,1
4111,Héctor Alvarado,,18,1
4112,Héctor López,,18,1
4113,Héctor Loustanou,,18,1
4114,Héctor Mendívil,,18,1
4115,Héctor Mercado,,18,1
4116,Héctor Valenzuela Velázquez,,18,1
4117,Héctor Vázquez,,18,1
4118,Heladio Mendívil,,18,1
4119,Heladio Rueda Flores (El Tarachi),,18,1
4120,Heriberta Flores (Bloque 1303),,18,1
4121,Heriberto Ibarra,,18,1
4122,Hermanas González (Campo Vega),,18,1
4123,Hilario Cabrera,,18,1
4124,Hilario Franco (Agostadero Canal Alto),,18,1
4125,Hilarión Razo,,18,1
4126,Hipódromo,,18,1
4127,Hipólito Rodríguez,,18,1
4128,Homogono Briceño,,18,1
4129,Homógono Danielos (Bloque 1707),,18,1
4130,Hortiparque la Ceiba,,18,1
4131,HR Ganadera,,18,1
4132,Huerta (Arturo Castro),,18,1
4133,Huerta Acuña,,18,1
4134,Huerta de Naranjas,,18,1
4135,Huerta del Veintiocho,,18,1
4136,Huerta Emilio Félix (Bloque 1610),,18,1
4137,Huerta Otilio Montaño,,18,1
4138,Huerta San Gerardo,,18,1
4139,Humberto Carbajal,,18,1
4140,Humberto Castillo,,18,1
4141,Humberto Encinas Real (Los Hoyones),,18,1
4142,Humberto García,,18,1
4143,Iglesia Bautista,,18,1
4144,Ignacio Montaño (Bloque 2002),,18,1
4145,Ignacio Pazos Galaz,,18,1
4146,Ignacio Sallard,,18,1
4147,Ignacio Soto,,18,1
4148,Ignacio Valenzuela Castro,,18,1
4149,Indio Chávez [Corrales],,18,1
4150,Inés Quintero Molina,,18,1
4151,Ingeniero Chong Luzanilla,,18,1
4152,Ingeniero Puig (Terracerías y Nivelaciones),,18,1
4153,Inmigrantes de Pueblo Yaqui,,18,1
4154,Instituto Senda del Yaqui,,18,1
4155,Instituto Veracruz,,18,1
4156,Internacional y Canal Alto,,18,1
4157,Invernadero,,18,1
4158,Invernadero de Agriexport,,18,1
4159,Invernadero de Tomate (José Luis Martínez Barceló),,18,1
4160,Invernadero del Yaqui,,18,1
4161,Invernadero Santa Litta,,18,1
4162,Isaac Miranda,,18,1
4163,Isabel Zamora,,18,1
4164,Jacinto Ibarra Castro,,18,1
4165,Jaime Ivich,,18,1
4166,Jaramillo (Bloque 1707),,18,1
4167,Jaras (Rancho Jaras),,18,1
4168,Jardinosa Vivero,,18,1
4169,Javier Reinoso,,18,1
4170,Jesús Ahumada,,18,1
4171,Jesús Alatorre (Kilómetro Siete),,18,1
4172,Jesús Beltrán (Seis y Media),,18,1
4173,Jesús Casillas,,18,1
4174,Jesús Castelo,,18,1
4175,Jesús Chu Rivas,,18,1
4176,Jesús Gutiérrez,,18,1
4177,Jesús Manuel Meza,,18,1
4178,Jesús María González Leyva,,18,1
4179,Jesús María Vega Encinas,,18,1
4180,Jesús Ricardo Mendoza,,18,1
4181,Jesús Rodríguez,,18,1
4182,Jesús Román,,18,1
4183,Jesús Salazar,,18,1
4184,Jesús Verdugo,,18,1
4185,Jimmy y Adrían (La Casona),,18,1
4186,Jiropa,,18,1
4187,Joconabampo,,18,1
4188,Jorge Anaya,,18,1
4189,Jorge Arturo Muñoz Campas,,18,1
4190,Jorge Beltrán,,18,1
4191,Jorge Carabeo,,18,1
4192,Jorge Demoss,,18,1
4193,Jorge Domínguez,,18,1
4194,Jorge Luis Bernal Mungarro,,18,1
4195,Jorge Mendívil [Restaurante],,18,1
4196,Jorge Murrieta,,18,1
4197,Jorge Padilla (El Portón),,18,1
4198,José Aguilera,,18,1
4199,José Ángel Ruiz,,18,1
4200,José Aranda Contreras,,18,1
4201,José Arvayo,,18,1
4202,José Báez,,18,1
4203,José Caballero,,18,1
4204,José Coronado,,18,1
4205,José Francisco Muñoz,,18,1
4206,José Gómez,,18,1
4207,José Isabel Domínguez,,18,1
4208,José Jesús Ibarra (Bloque 101),,18,1
4209,José Jesús López Armenta,,18,1
4210,José Juan Beltrán,,18,1
4211,José Karam (Bloque 1107),,18,1
4212,José Luis Rascón Barragán,,18,1
4213,José María Díaz Rosas (Sivacobi),,18,1
4214,José María Iribe,,18,1
4215,José María Ramos,,18,1
4216,José Márquez,,18,1
4217,José Meza,,18,1
4218,José Muñoz Cervantes,,18,1
4219,José Ochoa Orduño,,18,1
4220,José Ramos Valenzuela,,18,1
4221,José Reyes Ramírez,,18,1
4222,José Roberto Martínez,,18,1
4223,José Rosario Díaz,,18,1
4224,José Ruelas,,18,1
4225,José Santillanez,,18,1
4226,José Tiburcio Huerta,,18,1
4227,José Villegas,,18,1
4228,Josefa Acosta M.,,18,1
4229,Juan Adolfo Figueroa,,18,1
4230,Juan Alamea,,18,1
4231,Juan Almada,,18,1
4232,Juan Bojórquez,,18,1
4233,Juan Carlos Cervantes Will (Engorda),,18,1
4234,Juan Carlos Parra (Criadero de Chinchillas),,18,1
4235,Juan Carlos Terrazas,,18,1
4236,Juan Esquer,,18,1
4237,Juan Manzo,,18,1
4238,Juan Martín Tirado Ozuna (El Campito),,18,1
4239,Juan Martínez Bustillos,,18,1
4240,Juan Saavedra,,18,1
4241,Juan Salvador Esquer,,18,1
4242,Juan Vicente Cota,,18,1
4243,Julia Zavala Torres,,18,1
4244,Julián Nevares,,18,1
4245,Julián Portillo,,18,1
4246,Julián Valenzuela (Bloque 1405),,18,1
4247,Julio Almada (El Ranchito),,18,1
4248,Julio Félix (Bloque 1814),,18,1
4249,Julio Gaytán,,18,1
4250,Julio Zúñiga (Bloque 806),,18,1
4251,Kákaro,,18,1
4252,Kilómetro 6.5 [Taller Mecánico],,18,1
4253,Kilómetro Diez (Rancho San Fernando),,18,1
4254,Kilómetro Diez y Medio,,18,1
4255,Kilómetro Doce (Los Navarro),,18,1
4256,Kilómetro Nueve (El Pueblito),,18,1
4257,Kilómetro Treinta y Nueve,,18,1
4258,Kimara,,18,1
4259,Konafor,,18,1
4260,La Abejas,,18,1
4261,La Aguja,,18,1
4262,La Angostura,,18,1
4263,La Antena,,18,1
4264,La Argentina,,18,1
4265,La Armonía,,18,1
4266,La Aurora,,18,1
4267,La Barrosa,,18,1
4268,La Bicoca,,18,1
4269,La Binorama,,18,1
4270,La Biznaga,,18,1
4271,La Bloquera (Loma de Esquer),,18,1
4272,La Bomba,,18,1
4273,La Brecha,,18,1
4274,La Cabaña,,18,1
4275,La Calera de los Murrieta,,18,1
4276,La Camelia,,18,1
4277,La Canina,,18,1
4278,La Capilla [Rancho],,18,1
4279,La Carabina,,18,1
4280,La Casa de Madera,,18,1
4281,La Casita de Paja,,18,1
4282,La Casona,,18,1
4283,La Casona (La Ilusión),,18,1
4284,La Ceiba,,18,1
4285,La Ceiba de los Cuén,,18,1
4286,La Centradita,,18,1
4287,La Choya,,18,1
4288,La Chuna,,18,1
4289,La Chuparrosa,,18,1
4290,La Ciénega,,18,1
4291,La Cieneguita,,18,1
4292,La Comadre (La Rancherita) [Antena],,18,1
4293,La Compuerta,,18,1
4294,La Coyotera,,18,1
4295,La Criba,,18,1
4296,La Criba (De la Coalisión),,18,1
4297,La Criba (Sosa Rancho),,18,1
4298,La Criba de los Páez,,18,1
4299,La Criba Vieja,,18,1
4300,La Cuadra Dorada,,18,1
4301,La Cuchilla,,18,1
4302,La Cuneta (Bloque 1208),,18,1
4303,La Curva,,18,1
4304,La Curva del Diablo,,18,1
4305,La Diecinueve,,18,1
4306,La Dieciséis,,18,1
4307,La Diecisiete,,18,1
4308,La Diecisiete (Campo de Pacheco),,18,1
4309,La Diecisiete y Media (Bloque 1808),,18,1
4310,La Divina Providencia,,18,1
4311,La Encantada,,18,1
4312,La Engorda,,18,1
4313,La Escoba (Calle Uno y Seiscientos),,18,1
4314,La Escondida,,18,1
4315,La Esperancita,,18,1
4316,La Esperanza,,18,1
4317,La Flor,,18,1
4318,La Florida (Hacienda),,18,1
4319,La Fresno y Seiscientos,,18,1
4320,La Gaviota,,18,1
4321,La Gitana,,18,1
4322,La Hediondilla,,18,1
4323,La Herradura,,18,1
4324,La Herradura (Alberto Zataraín) [Rancho],,18,1
4325,La Herradura [Engorda],,18,1
4326,La Higuerita,,18,1
4327,La Huerta,,18,1
4328,La Huerta (Bloque 601),,18,1
4329,La Huerta (Cuarto Poder),,18,1
4330,La Huerta Cuarto Poder (Huerta de Nuez),,18,1
4331,La Huerta Valenzuela,,18,1
4332,La Ilusión,,18,1
4333,La Indita,,18,1
4334,La Isla,,18,1
4335,La Isleta Dos (Agapito),,18,1
4336,La Joya del Desierto,,18,1
4337,La Ladrillera Canal Alto,,18,1
4338,La Lágrima,,18,1
4339,La Laguna (Cesáreo Delgadillo),,18,1
4340,La Laguna [Rancho],,18,1
4341,La Lagunita,,18,1
4342,La Lapara,,18,1
4343,La Loma,,18,1
4344,La Madera,,18,1
4345,La Marmolera,,18,1
4346,La Matanza,,18,1
4347,La Mina,,18,1
4348,La Miseria,,18,1
4349,La Mojonera,,18,1
4350,La Negra,,18,1
4351,La Nopalera,,18,1
4352,La Noria,,18,1
4353,La Noria (Otereña),,18,1
4354,La Noria de Leer,,18,1
4355,La Nueve,,18,1
4356,La Orgullosa,,18,1
4357,La Palapa,,18,1
4358,La Palma,,18,1
4359,La Palma (La Casona),,18,1
4360,La Palma (Rancho de Engorda la Palma),,18,1
4361,La Palmira,,18,1
4362,La Palmita,,18,1
4363,La Pensión [Cuadra],,18,1
4364,La Petaca,,18,1
4365,La Piedrita,,18,1
4366,La Pitahaya,,18,1
4367,La Pitahaya (El Tebari),,18,1
4368,La Ponderosa,,18,1
4369,La Posesión,,18,1
4370,La Posta del CBTA,,18,1
4371,La Poza,,18,1
4372,La Poza (El Parque),,18,1
4373,La Preengorda (Bloque 1712),,18,1
4374,La Primavera,,18,1
4375,La Primavera (Ejido Guillermo Prieto),,18,1
4376,La Puerta,,18,1
4377,La Quince,,18,1
4378,La Quince del Valle,,18,1
4379,La Rabia,,18,1
4380,La Ramada [Cuadra],,18,1
4381,La Rancherita (Campo la Rancherita Kilómetro Cinco y Medio),,18,1
4382,La Realidad,,18,1
4383,La Reyna,,18,1
4384,La Salle,,18,1
4385,La Sandía,,18,1
4386,La Sauceda,,18,1
4387,La Sepultura,,18,1
4388,La Taza,,18,1
4389,La Tinaja,,18,1
4390,La Tinajera,,18,1
4391,La Traila,,18,1
4392,La Trescientos,,18,1
4393,La Troila,,18,1
4394,La Tuna,,18,1
4395,La Vega del Río (Isleta Dos),,18,1
4396,La Veinticinco (Compuerta de Riego),,18,1
4397,La Ventana,,18,1
4398,La Ventanita (Los Potreritos),,18,1
4399,La Verbena,,18,1
4400,La Villa,,18,1
4401,La Virgen,,18,1
4402,La Viznaga,,18,1
4403,La Viznaga del Yoreme,,18,1
4404,La Volanta,,18,1
4405,La Yoreme,,18,1
4406,Ladera 305 (Pedro Brajcich Gallegos),,18,1
4407,Ladrillera Naínari,,18,1
4408,Laguna,,18,1
4409,Laguna Encantada,,18,1
4410,Lamberto Obregón,,18,1
4411,Landavazo,,18,1
4412,Las 5 Estrellas de San Judas,,18,1
4413,Las Amapas,,18,1
4414,Las Areneras,,18,1
4415,Las Bomba,,18,1
4416,Las Cabañas [Restaurante],,18,1
4417,Las Cabras,,18,1
4418,Las Caleras (La Calera),,18,1
4419,Las Cañitas,,18,1
4420,Las Carmelitas (Bloque 1414),,18,1
4421,Las Carracas,,18,1
4422,Las Ceibas (Rancho Sahuaro Norte),,18,1
4423,Las Chivas,,18,1
4424,Las Compuertas,,18,1
4425,Las Compuertas (El Castillito),,18,1
4426,Las Cuevitas,,18,1
4427,Las Flores (Bloque 1804),,18,1
4428,Las Garzas,,18,1
4429,Las Hamacas,,18,1
4430,Las Lágrimas,,18,1
4431,Las Magnolias,,18,1
4432,Las Muñecas,,18,1
4433,Las Palmas,,18,1
4434,Las Palmas (Bloque 1806),,18,1
4435,Las Palmitas,,18,1
4436,Las Palomas,,18,1
4437,Las Parcelas,,18,1
4438,Las Pilas,,18,1
4439,Las Piochitas (Bloque 1003),,18,1
4440,Las Pitahayas,,18,1
4441,Las Praderas,,18,1
4442,Las Tortugas,,18,1
4443,Las Trancas,,18,1
4444,Las Tres Verdades,,18,1
4445,Las Tunas,,18,1
4446,Las Vegas (La Huerta),,18,1
4447,Lázaro Ayala,,18,1
4448,Lázaro Cárdenas,,18,1
4449,Lázaro Zamora,,18,1
4450,Lenin Miguel Obregón Sosa,,18,1
4451,Leonarda Jacoméa Ayala,,18,1
4452,Leyva Tamayo,,18,1
4453,Licandy,,18,1
4454,Lilia Saijas,,18,1
4455,Llano Fuentes,,18,1
4456,Localidad sin Nombre,,18,1
4457,Loma de Corral (Lomas de Est. Corral),,18,1
4458,Loma de Guamúchil,,18,1
4459,Lomas de Peñasco Blanco,,18,1
4460,Lorenzo Félix,,18,1
4461,Loreto Márquez (Tozalcahui),,18,1
4462,Loreto Portillo,,18,1
4463,Los Alamitos,,18,1
4464,Los Álamos,,18,1
4465,Los Algodones,,18,1
4466,Los Ángulos,,18,1
4467,Los Arvizu,,18,1
4468,Los Beltrán,,18,1
4469,Los Berrelleza,,18,1
4470,Los Borregos,,18,1
4471,Los Bravos,,18,1
4472,Los Buhitos [Productora],,18,1
4473,Los Caballos,,18,1
4474,Los Capomos,,18,1
4475,Los Chinitos,,18,1
4476,Los Chinitos (Ejido Nogales),,18,1
4477,Los Chinos,,18,1
4478,Los Chulos,,18,1
4479,Los Compadres [Paseo Campestre],,18,1
4480,Los Cristos [Rancho],,18,1
4481,Los Cuates,,18,1
4482,Los Cuatro,,18,1
4483,Los Cuatro Tarachi,,18,1
4484,Los Cucos,,18,1
4485,Los Dos Municipios,,18,1
4486,Los Encantados [Restaurante],,18,1
4487,Los Estanques,,18,1
4488,Los Garcías,,18,1
4489,Los Gavilanes,,18,1
4490,Los Girasoles,,18,1
4491,Los Granillo,,18,1
4492,Los Herrera,,18,1
4493,Los Herreras,,18,1
4494,Los Hornos,,18,1
4495,Los Jugados,,18,1
4496,Los Kalines,,18,1
4497,Los Laureles,,18,1
4498,Los Limones,,18,1
4499,Los Machetes (Bloque 1705),,18,1
4500,Los Machochos,,18,1
4501,Los Maderales,,18,1
4502,Los Magueyes,,18,1
4503,Los Manueles,,18,1
4504,Los Muertos,,18,1
4505,Los Naranjos (La Zapeta),,18,1
4506,Los Naranjos (Los Muchachos),,18,1
4507,Los Nogales,,18,1
4508,Los Novatos,,18,1
4509,Los Olivos,,18,1
4510,Los Paraísos,,18,1
4511,Los Pavitos [Agrícola],,18,1
4512,Los Pérez,,18,1
4513,Los Pericos,,18,1
4514,Los Pinos,,18,1
4515,Los Pocitos,,18,1
4516,Los Potros,,18,1
4517,Los Quiñones,,18,1
4518,Los Quiruris [Huerta],,18,1
4519,Los Rabicanos,,18,1
4520,Los Rosales,,18,1
4521,Los Sagrados Corazones,,18,1
4522,Los Sahuaritos,,18,1
4523,Los Santa Ana (Los Avioncitos),,18,1
4524,Los Serranos (Bloque 1512),,18,1
4525,Los Tambos,,18,1
4526,Los Tavitos,,18,1
4527,Los Tejabanes,,18,1
4528,Los Tres Cerritos,,18,1
4529,Los Tres Puertos,,18,1
4530,Los Tres Regalos,,18,1
4531,Los Tres Reyes,,18,1
4532,Los Urbalejo,,18,1
4533,Los Vallecitos,,18,1
4534,Los Vega,,18,1
4535,Los Vizcarra,,18,1
4536,Los Winys,,18,1
4537,Los Yaquis,,18,1
4538,Los Yescas,,18,1
4539,Los Zuñiga,,18,1
4540,Lourdes Navarro,,18,1
4541,Lucas Palafox,,18,1
4542,Lucía Escalante,,18,1
4543,Lucía Espinoza,,18,1
4544,Luciano Loera,,18,1
4545,Lucy,,18,1
4546,Luders [Invernadero],,18,1
4547,Luis Alberto Balladares Esquer,,18,1
4548,Luis Alberto Esquer (El Uno),,18,1
4549,Luis Arenas,,18,1
4550,Luis Bobadilla,,18,1
4551,Luis Encinas [Ejido],,18,1
4552,Luis Félix,,18,1
4553,Luis Manuel González,,18,1
4554,Luis Navarro (Tozalcahui),,18,1
4555,Luis Vázquez,,18,1
4556,Magata,,18,1
4557,Manuel Agüero,,18,1
4558,Manuel Alcántar,,18,1
4559,"Manuel Álvarez (San Antonio, Los Hoyos)",,18,1
4560,Manuel Ángulo,,18,1
4561,Manuel Arce Cota,,18,1
4562,Manuel Baldenebro,,18,1
4563,Manuel Guadalupe Ruiz Castelo,,18,1
4564,Manuel Lugo,,18,1
4565,Manuel Morales,,18,1
4566,Manuel Moreno,,18,1
4567,Manuel Murrieta,,18,1
4568,Manuel Pérez,,18,1
4569,Manuel Rascón,,18,1
4570,Manuel Ricardo Murrieta,,18,1
4571,Manuel Román,,18,1
4572,Manuel Urquídez,,18,1
4573,Manuel Valenzuela,,18,1
4574,Manuel Vega,,18,1
4575,Manuel Velázquez,,18,1
4576,Manuel Vicente Ruiz,,18,1
4577,Marcela Viuda de Astorga,,18,1
4578,Marco Antillón,,18,1
4579,Marco Antonio Camargo,,18,1
4580,Marco Antonio Gastelum,,18,1
4581,Marco Antonio Mendoza Cervantes,,18,1
4582,Marco Antonio Salazar (Tozalcahui),,18,1
4583,Marco Antonio Valdez,,18,1
4584,Marco Aurelio Tapia (Bloque 1207),,18,1
4585,Marcos Parra (Bloque 1106),,18,1
4586,Margarita Valenzuela,,18,1
4587,Margarita Valenzuela Valenzuela,,18,1
4588,Margarito López Alvarado,,18,1
4589,María Cristina (Bloque 1203),,18,1
4590,María de Jesús Félix León,,18,1
4591,María Esther Jocobi Valdéz,,18,1
4592,María Francisca Reyes Romero,,18,1
4593,María Galindo Tejeda,,18,1
4594,María Jesús Gutiérrez,,18,1
4595,María Leonor López Valdez (Tozalcahui),,18,1
4596,María Luisa,,18,1
4597,María Luisa Vega Cuamea,,18,1
4598,María Olga Enrique Rosas,,18,1
4599,María Pacheco,,18,1
4600,María Portillo,,18,1
4601,Mariana Corral (Bloque 608),,18,1
4602,Mariano Escobedo,,18,1
4603,Mariano Escobedo (Bloque 1210),,18,1
4604,Mariano Escobedo (Clemente Borbón),,18,1
4605,Mariano Escobedo (José López Pérez),,18,1
4606,Mariano Escobedo Número Dos,,18,1
4607,Mariano F. Escobedo,,18,1
4608,Marín Enríquez Espinoza,,18,1
4609,Marina del Rey (Restaurante),,18,1
4610,Mario Barraza,,18,1
4611,Mario Barrera Quintana,,18,1
4612,Mario Beltrán,,18,1
4613,Mario Beltrán Jr,,18,1
4614,Mario Salcedo,,18,1
4615,Mario Valenzuela,,18,1
4616,Mariscos los Popeyes,,18,1
4617,Marmolería las Palmas,,18,1
4618,Marte R. Gómez (Tobarito),,18,1
4619,Martha Palma Cruz,,18,1
4620,Martha Valdez,,18,1
4621,Martín Cota (Bloque 802),,18,1
4622,Martín Rivas (Rancho Irineo),,18,1
4623,Martina Quiñones Barrera (Predio Tozalcahui),,18,1
4624,Maru (Granja Porcina),,18,1
4625,Mateo Quiñones,,18,1
4626,Mateo Rivas Domínguez,,18,1
4627,Matilde Piñuelas,,18,1
4628,Mauricio Lozoya,,18,1
4629,Maximiliano J. Fierra,,18,1
4630,Mayra Márquez,,18,1
4631,Melitón Bojórquez Ornelas (Predio Tozalcahui),,18,1
4632,Mercado,,18,1
4633,México (Grupo México),,18,1
4634,Mezquital,,18,1
4635,Mi Viejo [Porcícola],,18,1
4636,Microondas,,18,1
4637,Miguel Acuña,,18,1
4638,Miguel Álvarez,,18,1
4639,Miguel Angel Quintero (Bloque 1305),,18,1
4640,Miguel Beltrán,,18,1
4641,Miguel Denguel,,18,1
4642,Miguel Duarte,,18,1
4643,Miguel Encinas,,18,1
4644,Miguel Gaytán,,18,1
4645,Miguel López (Carlota López Cuevas),,18,1
4646,Mil Cien y Canal Bajo,,18,1
4647,Mil Seiscientos y Cinco,,18,1
4648,Millán,,18,1
4649,Milpillas,,18,1
4650,Modesto Vázquez,,18,1
4651,Mónica,,18,1
4652,Monte Sinaí,,18,1
4653,Mora Villalobos (Campo 29),,18,1
4654,Morales,,18,1
4655,Moreguita,,18,1
4656,Morelos Dos,,18,1
4657,Morelos Uno,,18,1
4658,Moscobampo,,18,1
4659,Mulegé (San Tomás),,18,1
4660,Multiservicios Kino,,18,1
4661,Naranjito (Los Cuhen),,18,1
4662,Nazario Ortiz Garza,,18,1
4663,Nico Navarro,,18,1
4664,Noé Carrizosa,,18,1
4665,Noé Valenzuela,,18,1
4666,Nolberto Cabrera Grajeda,,18,1
4667,Norberto Leyva,,18,1
